"Act H-ID"	"Id Himanis"
135378	16411
135379	16412
135380	16413
135381	16414
135382	16415
135383	16416
135384	16417
135385	10640
135386	16418
135387	16419
135388	16420
135389	16421
135390	16422
135391	16423
135392	16424
135393	16425
135394	16426
135395	16427
135396	10641
135397	16428
135398	16429
135399	16430
135400	16431
135401	16432
135402	16433
135403	16434
135404	16435
135405	16436
135406	16437
135407	10642
135408	16438
135409	16439
135410	16440
135411	16441
135412	16442
135413	16443
135414	16444
135415	16445
135416	16446
135417	16447
135418	10643
135419	16448
135420	16449
135421	16450
135422	16451
135423	16452
135424	16453
135425	16454
135426	16455
135427	16456
135428	16457
135429	10644
135430	16458
135431	16459
135432	16460
135433	16461
135434	16462
135435	16463
135436	16464
135437	16465
135438	16466
135439	16467
135440	10645
135441	16468
135442	16469
135443	16470
135444	16471
135445	16472
135446	16473
135447	16474
135448	16475
135449	16476
135450	16477
135451	10646
135452	16478
135453	16479
135454	16480
135455	16481
135456	16482
135457	16483
135458	16484
135459	16485
135460	16486
135461	16487
135462	10647
135463	16488
135464	16489
135465	16490
135466	16491
135467	16492
135468	16493
135469	16494
135470	16495
135471	16496
135472	16497
135473	10063
135474	10648
135475	16498
135476	16499
135477	16500
135478	16501
135479	16502
135480	16503
135481	16504
135482	16505
135483	16506
135484	16507
135485	10649
135486	16508
135487	16509
135488	16510
135489	16511
135490	16512
135491	16513
135492	16514
135493	16515
135494	16516
135495	16517
135496	10650
135497	16518
135498	16519
135499	16520
135500	16521
135501	16522
135502	16523
135503	16524
135504	16525
135505	16526
135506	16527
135507	10651
135508	16528
135509	16529
135510	16530
135511	16531
135512	16532
135513	16533
135514	16534
135515	16535
135516	16536
135517	16537
135518	10652
135519	16538
135520	16539
135521	16540
135522	16541
135523	16542
135524	16543
135525	16544
135526	16545
135527	16546
135528	16547
135529	10653
135530	16548
135531	16549
135532	16550
135533	16551
135534	16552
135535	16553
135536	16554
135537	16555
135538	16556
135539	16557
135540	10654
135541	16558
135542	16559
135543	16560
135544	16561
135545	16562
135546	16563
135547	16564
135548	16565
135549	16566
135550	16567
135551	10655
135552	16568
135553	16569
135554	16570
135555	16571
135556	16572
135557	16573
135558	16574
135559	16575
135560	16576
135561	16577
135562	10656
135563	16578
135564	16579
135565	16580
135566	16581
135567	16582
135568	16583
135569	16584
135570	16585
135571	16586
135572	16587
135573	10657
135574	16588
135575	16589
135576	16590
135577	16591
135578	16592
135579	16593
135580	16594
135581	16595
135582	16596
135583	16597
135584	10064
135585	10658
135586	16598
135587	16599
135588	16600
135589	16601
135590	16602
135591	16603
135592	16604
135593	16605
135594	16606
135595	16607
135596	10659
135597	16608
135598	16609
135599	16610
135600	16611
135601	16612
135602	16613
135603	16614
135604	16615
135605	16616
135606	16617
135607	10660
135608	16618
135609	16619
135610	16620
135611	16621
135612	16622
135613	16623
135614	16624
135615	16625
135616	16626
135617	16627
135618	10661
135619	16628
135620	16629
135621	16630
135622	16631
135623	16632
135624	16633
135625	16634
135626	16635
135627	16636
135628	16637
135629	10662
135630	16638
135631	16639
135632	16640
135633	16641
135634	16642
135635	16643
135636	16644
135637	16645
135638	16646
135639	16647
135640	10663
135641	16648
135642	16649
135643	16650
135644	16651
135645	16652
135646	16653
135647	16654
135648	16655
135649	16656
135650	16657
135651	10664
135652	16658
135653	16659
135654	16660
135655	16661
135656	16662
135657	16663
135658	16664
135659	16665
135660	16666
135661	16667
135662	10665
135663	16668
135664	16669
135665	16670
135666	16671
135667	16672
135668	16673
135669	16674
135670	16675
135671	16676
135672	16677
135673	10666
135674	16678
135675	16679
135676	16680
135677	16681
135678	16682
135679	16683
135680	16684
135681	16685
135682	16686
135683	16687
135684	10667
135685	16688
135686	16689
135687	16690
135688	16691
135689	16692
135690	16693
135691	16694
135692	16695
135693	16696
135694	16697
135695	10065
135696	10668
135697	16698
135698	16699
135699	16700
135700	16701
135701	16702
135702	16703
135703	16704
135704	16705
135705	16706
135706	16707
135707	10669
135708	16708
135709	16709
135710	16710
135711	16711
135712	16712
135713	16713
135714	16714
135715	16715
135716	16716
135717	16717
135718	10670
135719	16718
135720	16719
135721	16720
135722	16721
135723	16722
135724	16723
135725	16724
135726	16725
135727	16726
135728	16727
135729	10671
135730	16728
135731	16729
135732	16730
135733	16731
135734	16732
135735	16733
135736	16734
135737	16735
135738	16736
135739	16737
135740	10672
135741	16738
135742	16739
135743	16740
135744	16741
135745	16742
135746	16743
135747	16744
135748	16745
135749	16746
135750	16747
135751	10673
135752	16748
135753	16749
135754	16750
135755	16751
135756	16752
135757	16753
135758	16754
135759	16755
135760	16756
135761	16757
135762	10674
135763	16758
135764	16759
135765	16760
135766	16761
135767	16762
135768	16763
135769	16764
135770	16765
135771	16766
135772	16767
135773	10675
135774	16768
135775	16769
135776	16770
135777	16771
135778	16772
135779	16773
135780	16774
135781	16775
135782	16776
135783	16777
135784	10676
135785	16778
135786	16779
135787	16780
135788	16781
135789	16782
135790	16783
135791	16784
135792	16785
135793	16786
135794	16787
135795	10677
135796	16788
135797	16789
135798	16790
135799	16791
135800	16792
135801	16793
135802	16794
135803	16795
135804	16796
135805	16797
135806	10066
135807	10678
135808	16798
135809	16799
135810	16800
135811	16801
135812	16802
135813	16803
135814	16804
135815	16805
135816	16806
135817	16807
135818	10679
135819	16808
135820	16809
135821	16810
135822	16811
135823	16812
135824	16813
135825	16814
135826	16815
135827	16816
135828	16817
135829	10680
135830	16818
135831	16819
135832	16820
135833	16821
135834	16822
135835	16823
135836	16824
135837	16825
135838	16826
135839	16827
135840	10681
135841	16828
135842	16829
135843	16830
135844	16831
135845	16832
135846	16833
135847	16834
135848	16835
135849	16836
135850	16837
135851	10682
135852	16838
135853	16839
135854	16840
135855	16841
135856	16842
135857	16843
135858	16844
135859	16845
135860	16846
135861	16847
135862	10683
135863	16848
135864	16849
135865	16850
135866	16851
135867	16852
135868	16853
135869	16854
135870	16855
135871	16856
135872	16857
135873	10684
135874	16858
135875	16859
135876	16860
135877	16861
135878	16862
135879	16863
135880	16864
135881	16865
135882	16866
135883	16867
135884	10685
135885	16868
135886	16869
135887	16870
135888	16871
135889	16872
135890	16873
135891	16874
135892	16875
135893	16876
135894	16877
135895	10686
135896	16878
135897	16879
135898	16880
135899	16881
135900	16882
135901	16883
135902	16884
135903	16885
135904	16886
135905	16887
135906	10687
135907	16888
135908	16889
135909	16890
135910	16891
135911	16892
135912	16893
135913	16894
135914	16895
135915	16896
135916	16897
135917	10067
135918	10688
135919	16898
135920	16899
135921	16900
135922	16901
135923	16902
135924	16903
135925	16904
135926	16905
135927	16906
135928	16907
135929	10689
135930	16908
135931	16909
135932	16910
135933	16911
135934	16912
135935	16913
135936	16914
135937	16915
135938	16916
135939	16917
135940	10690
135941	16918
135942	16919
135943	16920
135944	16921
135945	16922
135946	16923
135947	16924
135948	16925
135949	16926
135950	16927
135951	10691
135952	16928
135953	16929
135954	16930
135955	16931
135956	16932
135957	16933
135958	16934
135959	16935
135960	16936
135961	16937
135962	10692
135963	16938
135964	16939
135965	16940
135966	16941
135967	16942
135968	16943
135969	16944
135970	16945
135971	16946
135972	16947
135973	10693
135974	16948
135975	16949
135976	16950
135977	16951
135978	16952
135979	16953
135980	16954
135981	16955
135982	16956
135983	16957
135984	10694
135985	16958
135986	16959
135987	16960
135988	16961
135989	16962
135990	16963
135991	16964
135992	16965
135993	16966
135994	16967
135995	10695
135996	16968
135997	16969
135998	16970
135999	16971
136000	16972
136001	16973
136002	16974
136003	16975
136004	16976
136005	16977
136006	10696
136007	16978
136008	16979
136009	16980
136010	16981
136011	16982
136012	16983
136013	16984
136014	16985
136015	16986
136016	16987
136017	10697
136018	16988
136019	16989
136020	16990
136021	16991
136022	16992
136023	16993
136024	16994
136025	16995
136026	16996
136027	16997
136028	10005
136029	10068
136030	10698
136031	16998
136032	16999
136033	17000
136034	17001
136035	17002
136036	17003
136037	17004
136038	17005
136039	17006
136040	17007
136041	10699
136042	17008
136043	17009
136044	17010
136045	17011
136046	17012
136047	17013
136048	17014
136049	17015
136050	17016
136051	17017
136052	10700
136053	17018
136054	17019
136055	17020
136056	17021
136057	17022
136058	17023
136059	17024
136060	17025
136061	17026
136062	17027
136063	10701
136064	17028
136065	17029
136066	17030
136067	17031
136068	17032
136069	17033
136070	17034
136071	17035
136072	17036
136073	17037
136074	10702
136075	17038
136076	17039
136077	17040
136078	17041
136079	17042
136080	17043
136081	17044
136082	17045
136083	17046
136084	17047
136085	10703
136086	17048
136087	17049
136088	17050
136089	17051
136090	17052
136091	17053
136092	17054
136093	17055
136094	17056
136095	17057
136096	10704
136097	17058
136098	17059
136099	17060
136100	17061
136101	17062
136102	17063
136103	17064
136104	17065
136105	17066
136106	17067
136107	10705
136108	17068
136109	17069
136110	17070
136111	17071
136112	17072
136113	17073
136114	17074
136115	17075
136116	17076
136117	17077
136118	10706
136119	17078
136120	17079
136121	17080
136122	17081
136123	17082
136124	17083
136125	17084
136126	17085
136127	17086
136128	17087
136129	10707
136130	17088
136131	17089
136132	17090
136133	17091
136134	17092
136135	17093
136136	17094
136137	17095
136138	17096
136139	17097
136140	10069
136141	10708
136142	17098
136143	17099
136144	17100
136145	17101
136146	17102
136147	17103
136148	17104
136149	17105
136150	17106
136151	17107
136152	10709
136153	17108
136154	17109
136155	17110
136156	17111
136157	17112
136158	17113
136159	17114
136160	17115
136161	17116
136162	17117
136163	10710
136164	17118
136165	17119
136166	17120
136167	17121
136168	17122
136169	17123
136170	17124
136171	17125
136172	17126
136173	17127
136174	10711
136175	17128
136176	17129
136177	17130
136178	17131
136179	17132
136180	17133
136181	17134
136182	17135
136183	17136
136184	17137
136185	10712
136186	17138
136187	17139
136188	17140
136189	17141
136190	17142
136191	17143
136192	17144
136193	17145
136194	17146
136195	17147
136196	10713
136197	17148
136198	17149
136199	17150
136200	17151
136201	17152
136202	17153
136203	17154
136204	17155
136205	17156
136206	17157
136207	10714
136208	17158
136209	17159
136210	17160
136211	17161
136212	17162
136213	17163
136214	17164
136215	17165
136216	17166
136217	17167
136218	10715
136219	17168
136220	17169
136221	17170
136222	17171
136223	17172
136224	17173
136225	17174
136226	17175
136227	17176
136228	17177
136229	10716
136230	17178
136231	17179
136232	17180
136233	17181
136234	17182
136235	17183
136236	17184
136237	17185
136238	17186
136239	17187
136240	10717
136241	17188
136242	17189
136243	17190
136244	17191
136245	17192
136246	17193
136247	17194
136248	17195
136249	17196
136250	17197
136251	10070
136252	10718
136253	17198
136254	17199
136255	17200
136256	17201
136257	17202
136258	17203
136259	17204
136260	17205
136261	17206
136262	17207
136263	10719
136264	17208
136265	17209
136266	17210
136267	17211
136268	17212
136269	17213
136270	17214
136271	17215
136272	17216
136273	17217
136274	10720
136275	17218
136276	17219
136277	17220
136278	17221
136279	17222
136280	17223
136281	17224
136282	17225
136283	17226
136284	17227
136285	10721
136286	17228
136287	17229
136288	17230
136289	17231
136290	17232
136291	17233
136292	17234
136293	17235
136294	17236
136295	17237
136296	10722
136297	17238
136298	17239
136299	17240
136300	17241
136301	17242
136302	17243
136303	17244
136304	17245
136305	17246
136306	17247
136307	10723
136308	17248
136309	17249
136310	17250
136311	17251
136312	17252
136313	17253
136314	17254
136315	17255
136316	17256
136317	17257
136318	10724
136319	17258
136320	17259
136321	17260
136322	17261
136323	17262
136324	17263
136325	17264
136326	17265
136327	17266
136328	17267
136329	10725
136330	17268
136331	17269
136332	17270
136333	17271
136334	17272
136335	17273
136336	17274
136337	17275
136338	17276
136339	17277
136340	10726
136341	17278
136342	17279
136343	17280
136344	17281
136345	17282
136346	17283
136347	17284
136348	17285
136349	17286
136350	17287
136351	10727
136352	17288
136353	17289
136354	17290
136355	17291
136356	17292
136357	17293
136358	17294
136359	17295
136360	17296
136361	17297
136362	10071
136363	10728
136364	17298
136365	17299
136366	17300
136367	17301
136368	17302
136369	17303
136370	17304
136371	17305
136372	17306
136373	17307
136374	10729
136375	17308
136376	17309
136377	17310
136378	17311
136379	17312
136380	17313
136381	17314
136382	17315
136383	17316
136384	17317
136385	10730
136386	17318
136387	17319
136388	17320
136389	17321
136390	17322
136391	17323
136392	17324
136393	17325
136394	17326
136395	17327
136396	10731
136397	17328
136398	17329
136399	17330
136400	17331
136401	17332
136402	17333
136403	17334
136404	17335
136405	17336
136406	17337
136407	10732
136408	17338
136409	17339
136410	17340
136411	17341
136412	17342
136413	17343
136414	17344
136415	17345
136416	17346
136417	17347
136418	10733
136419	17348
136420	17349
136421	17350
136422	17351
136423	17352
136424	17353
136425	17354
136426	17355
136427	17356
136428	17357
136429	10734
136430	17358
136431	17359
136432	17360
136433	17361
136434	17362
136435	17363
136436	17364
136437	17365
136438	17366
136439	17367
136440	10735
136441	17368
136442	17369
136443	17370
136444	17371
136445	17372
136446	17373
136447	17374
136448	17375
136449	17376
136450	17377
136451	10736
136452	17378
136453	17379
136454	17380
136455	17381
136456	17382
136457	17383
136458	17384
136459	17385
136460	17386
136461	17387
136462	10737
136463	17388
136464	17389
136465	17390
136466	17391
136467	17392
136468	17393
136469	17394
136470	17395
136471	17396
136472	17397
136473	10072
136474	10738
136475	17398
136476	17399
136477	17400
136478	17401
136479	17402
136480	17403
136481	17404
136482	17405
136483	17406
136484	17407
136485	10739
136486	17408
136487	17409
136488	17410
136489	17411
136490	17412
136491	17413
136492	17414
136493	17415
136494	17416
136495	17417
136496	10740
136497	17418
136498	17419
136499	17420
136500	17421
136501	17422
136502	17423
136503	17424
136504	17425
136505	17426
136506	17427
136507	10741
136508	17428
136509	17429
136510	17430
136511	17431
136512	17432
136513	17433
136514	17434
136515	17435
136516	17436
136517	17437
136518	10742
136519	17438
136520	17439
136521	17440
136522	17441
136523	17442
136524	17443
136525	17444
136526	17445
136527	17446
136528	17447
136529	10743
136530	17448
136531	17449
136532	17450
136533	17451
136534	17452
136535	17453
136536	17454
136537	17455
136538	17456
136539	17457
136540	10744
136541	17458
136542	17459
136543	17460
136544	17461
136545	17462
136546	17463
136547	17464
136548	17465
136549	17466
136550	17467
136551	10745
136552	17468
136553	17469
136554	17470
136555	17471
136556	17472
136557	17473
136558	17474
136559	17475
136560	17476
136561	17477
136562	10746
136563	17478
136564	17479
136565	17480
136566	17481
136567	17482
136568	17483
136569	17484
136570	17485
136571	17486
136572	17487
136573	10747
136574	17488
136575	17489
136576	17490
136577	17491
136578	17492
136579	17493
136580	17494
136581	17495
136582	17496
136583	17497
136584	10073
136585	10748
136586	17498
136587	17499
136588	17500
136589	17501
136590	17502
136591	17503
136592	17504
136593	17505
136594	17506
136595	17507
136596	10749
136597	17508
136598	17509
136599	17510
136600	17511
136601	17512
136602	17513
136603	17514
136604	17515
136605	17516
136606	17517
136607	10750
136608	17518
136609	17519
136610	17520
136611	17521
136612	17522
136613	17523
136614	17524
136615	17525
136616	17526
136617	17527
136618	10751
136619	17528
136620	17529
136621	17530
136622	17531
136623	17532
136624	17533
136625	17534
136626	17535
136627	17536
136628	17537
136629	10752
136630	17538
136631	17539
136632	17540
136633	17541
136634	17542
136635	17543
136636	17544
136637	17545
136638	17546
136639	17547
136640	10753
136641	17548
136642	17549
136643	17550
136644	17551
136645	17552
136646	17553
136647	17554
136648	17555
136649	17556
136650	17557
136651	10754
136652	17558
136653	17559
136654	17560
136655	17561
136656	17562
136657	17563
136658	17564
136659	17565
136660	17566
136661	17567
136662	10755
136663	17568
136664	17569
136665	17570
136666	17571
136667	17572
136668	17573
136669	17574
136670	17575
136671	17576
136672	17577
136673	10756
136674	17578
136675	17579
136676	17580
136677	17581
136678	17582
136679	17583
136680	17584
136681	17585
136682	17586
136683	17587
136684	10757
136685	17588
136686	17589
136687	17590
136688	17591
136689	17592
136690	17593
136691	17594
136692	17595
136693	17596
136694	17597
136695	10074
136696	10758
136697	17598
136698	17599
136699	17600
136700	17601
136701	17602
136702	17603
136703	17604
136704	17605
136705	17606
136706	17607
136707	10759
136708	17608
136709	17609
136710	17610
136711	17611
136712	17612
136713	17613
136714	17614
136715	17615
136716	17616
136717	17617
136718	10760
136719	17618
136720	17619
136721	17620
136722	17621
136723	17622
136724	17623
136725	17624
136726	17625
136727	17626
136728	17627
136729	10761
136730	17628
136731	17629
136732	17630
136733	17631
136734	17632
136735	17633
136736	17634
136737	17635
136738	17636
136739	17637
136740	10762
136741	17638
136742	17639
136743	17640
136744	17641
136745	17642
136746	17643
136747	17644
136748	17645
136749	17646
136750	17647
136751	10763
136752	17648
136753	17649
136754	17650
136755	17651
136756	17652
136757	17653
136758	17654
136759	17655
136760	17656
136761	17657
136762	10764
136763	17658
136764	17659
136765	17660
136766	17661
136767	17662
136768	17663
136769	17664
136770	17665
136771	17666
136772	17667
136773	10765
136774	17668
136775	17669
136776	17670
136777	17671
136778	17672
136779	17673
136780	17674
136781	17675
136782	17676
136783	17677
136784	10766
136785	17678
136786	17679
136787	17680
136788	17681
136789	17682
136790	17683
136791	17684
136792	17685
136793	17686
136794	17687
136795	10767
136796	17688
136797	17689
136798	17690
136799	17691
136800	17692
136801	17693
136802	17694
136803	17695
136804	17696
136805	17697
136806	10075
136807	10768
136808	17698
136809	17699
136810	17700
136811	17701
136812	17702
136813	17703
136814	17704
136815	17705
136816	17706
136817	17707
136818	10769
136819	17708
136820	17709
136821	17710
136822	17711
136823	17712
136824	17713
136825	17714
136826	17715
136827	17716
136828	17717
136829	10770
136830	17718
136831	17719
136832	17720
136833	17721
136834	17722
136835	17723
136836	17724
136837	17725
136838	17726
136839	17727
136840	10771
136841	17728
136842	17729
136843	17730
136844	17731
136845	17732
136846	17733
136847	17734
136848	17735
136849	17736
136850	17737
136851	10772
136852	17738
136853	17739
136854	17740
136855	17741
136856	17742
136857	17743
136858	17744
136859	17745
136860	17746
136861	17747
136862	10773
136863	17748
136864	17749
136865	17750
136866	17751
136867	17752
136868	17753
136869	17754
136870	17755
136871	17756
136872	17757
136873	10774
136874	17758
136875	17759
136876	17760
136877	17761
136878	17762
136879	17763
136880	17764
136881	17765
136882	17766
136883	17767
136884	10775
136885	17768
136886	17769
136887	17770
136888	17771
136889	17772
136890	17773
136891	17774
136892	17775
136893	17776
136894	17777
136895	10776
136896	17778
136897	17779
136898	17780
136899	17781
136900	17782
136901	17783
136902	17784
136903	17785
136904	17786
136905	17787
136906	10777
136907	17788
136908	17789
136909	17790
136910	17791
136911	17792
136912	17793
136913	17794
136914	17795
136915	17796
136916	17797
136917	10076
136918	10778
136919	17798
136920	17799
136921	17800
136922	17801
136923	17802
136924	17803
136925	17804
136926	17805
136927	17806
136928	17807
136929	10779
136930	17808
136931	17809
136932	17810
136933	17811
136934	17812
136935	17813
136936	17814
136937	17815
136938	17816
136939	17817
136940	10780
136941	17818
136942	17819
136943	17820
136944	17821
136945	17822
136946	17823
136947	17824
136948	17825
136949	17826
136950	17827
136951	10781
136952	17828
136953	17829
136954	17830
136955	17831
136956	17832
136957	17833
136958	17834
136959	17835
136960	17836
136961	17837
136962	10782
136963	17838
136964	17839
136965	17840
136966	17841
136967	17842
136968	17843
136969	17844
136970	17845
136971	17846
136972	17847
136973	10783
136974	17848
136975	17849
136976	17850
136977	17851
136978	17852
136979	17853
136980	17854
136981	17855
136982	17856
136983	17857
136984	10784
136985	17858
136986	17859
136987	17860
136988	17861
136989	17862
136990	17863
136991	17864
136992	17865
136993	17866
136994	17867
136995	10785
136996	17868
136997	17869
136998	17870
136999	17871
137000	17872
137001	17873
137002	17874
137003	17875
137004	17876
137005	17877
137006	10786
137007	17878
137008	17879
137009	17880
137010	17881
137011	17882
137012	17883
137013	17884
137014	17885
137015	17886
137016	17887
137017	10787
137018	17888
137019	17889
137020	17890
137021	17891
137022	17892
137023	17893
137024	17894
137025	17895
137026	17896
137027	17897
137028	10077
137029	10788
137030	17898
137031	17899
137032	17900
137033	17901
137034	17902
137035	17903
137036	17904
137037	17905
137038	17906
137039	17907
137040	10789
137041	17908
137042	17909
137043	17910
137044	17911
137045	17912
137046	17913
137047	17914
137048	17915
137049	17916
137050	17917
137051	10790
137052	17918
137053	17919
137054	17920
137055	17921
137056	17922
137057	17923
137058	17924
137059	17925
137060	17926
137061	17927
137062	10791
137063	17928
137064	17929
137065	17930
137066	17931
137067	17932
137068	17933
137069	17934
137070	17935
137071	17936
137072	17937
137073	10792
137074	17938
137075	17939
137076	17940
137077	17941
137078	17942
137079	17943
137080	17944
137081	17945
137082	17946
137083	17947
137084	10793
137085	17948
137086	17949
137087	17950
137088	17951
137089	17952
137090	17953
137091	17954
137092	17955
137093	17956
137094	17957
137095	10794
137096	17958
137097	17959
137098	17960
137099	17961
137100	17962
137101	17963
137102	17964
137103	17965
137104	17966
137105	17967
137106	10795
137107	17968
137108	17969
137109	17970
137110	17971
137111	17972
137112	17973
137113	17974
137114	17975
137115	17976
137116	17977
137117	10796
137118	17978
137119	17979
137120	17980
137121	17981
137122	17982
137123	17983
137124	17984
137125	17985
137126	17986
137127	17987
137128	10797
137129	17988
137130	17989
137131	17990
137132	17991
137133	17992
137134	17993
137135	17994
137136	17995
137137	17996
137138	17997
137139	10006
137140	10078
137141	10798
137142	17998
137143	17999
137144	18000
137145	18001
137146	18002
137147	18003
137148	18004
137149	18005
137150	18006
137151	18007
137152	10799
137153	18008
137154	18009
137155	18010
137156	18011
137157	18012
137158	18013
137159	18014
137160	18015
137161	18016
137162	18017
137163	10800
137164	18018
137165	18019
137166	18020
137167	18021
137168	18022
137169	18023
137170	18024
137171	18025
137172	18026
137173	18027
137174	10801
137175	18028
137176	18029
137177	18030
137178	18031
137179	18032
137180	18033
137181	18034
137182	18035
137183	18036
137184	18037
137185	10802
137186	18038
137187	18039
137188	18040
137189	18041
137190	18042
137191	18043
137192	18044
137193	18045
137194	18046
137195	18047
137196	10803
137197	18048
137198	18049
137199	18050
137200	18051
137201	18052
137202	18053
137203	18054
137204	18055
137205	18056
137206	18057
137207	10804
137208	18058
137209	18059
137210	18060
137211	18061
137212	18062
137213	18063
137214	18064
137215	18065
137216	18066
137217	18067
137218	10805
137219	18068
137220	18069
137221	18070
137222	18071
137223	18072
137224	18073
137225	18074
137226	18075
137227	18076
137228	18077
137229	10806
137230	18078
137231	18079
137232	18080
137233	18081
137234	18082
137235	18083
137236	18084
137237	18085
137238	18086
137239	18087
137240	10807
137241	18088
137242	18089
137243	18090
137244	18091
137245	18092
137246	18093
137247	18094
137248	18095
137249	18096
137250	18097
137251	10079
137252	10808
137253	18098
137254	18099
137255	18100
137256	18101
137257	18102
137258	18103
137259	18104
137260	18105
137261	18106
137262	18107
137263	10809
137264	18108
137265	18109
137266	18110
137267	18111
137268	18112
137269	18113
137270	18114
137271	18115
137272	18116
137273	18117
137274	10810
137275	18118
137276	18119
137277	18120
137278	18121
137279	18122
137280	18123
137281	18124
137282	18125
137283	18126
137284	18127
137285	10811
137286	18128
137287	18129
137288	18130
137289	18131
137290	18132
137291	18133
137292	18134
137293	18135
137294	18136
137295	18137
137296	10812
137297	18138
137298	18139
137299	18140
137300	18141
137301	18142
137302	18143
137303	18144
137304	18145
137305	18146
137306	18147
137307	10813
137308	18148
137309	18149
137310	18150
137311	18151
137312	18152
137313	18153
137314	18154
137315	18155
137316	18156
137317	18157
137318	10814
137319	18158
137320	18159
137321	18160
137322	18161
137323	18162
137324	18163
137325	18164
137326	18165
137327	18166
137328	18167
137329	10815
137330	18168
137331	18169
137332	18170
137333	18171
137334	18172
137335	18173
137336	18174
137337	18175
137338	18176
137339	18177
137340	10816
137341	18178
137342	18179
137343	18180
137344	18181
137345	18182
137346	18183
137347	18184
137348	18185
137349	18186
137350	18187
137351	10817
137352	18188
137353	18189
137354	18190
137355	18191
137356	18192
137357	18193
137358	18194
137359	18195
137360	18196
137361	18197
137362	10080
137363	10818
137364	18198
137365	18199
137366	18200
137367	18201
137368	18202
137369	18203
137370	18204
137371	18205
137372	18206
137373	18207
137374	10819
137375	18208
137376	18209
137377	18210
137378	18211
137379	18212
137380	18213
137381	18214
137382	18215
137383	18216
137384	18217
137385	10820
137386	18218
137387	18219
137388	18220
137389	18221
137390	18222
137391	18223
137392	18224
137393	18225
137394	18226
137395	18227
137396	10821
137397	18228
137398	18229
137399	18230
137400	18231
137401	18232
137402	18233
137403	18234
137404	18235
137405	18236
137406	18237
137407	10822
137408	18238
137409	18239
137410	18240
137411	18241
137412	18242
137413	18243
137414	18244
137415	18245
137416	18246
137417	18247
137418	10823
137419	18248
137420	18249
137421	18250
137422	18251
137423	18252
137424	18253
137425	18254
137426	18255
137427	18256
137428	18257
137429	10824
137430	18258
137431	18259
137432	18260
137433	18261
137434	18262
137435	18263
137436	18264
137437	18265
137438	18266
137439	18267
137440	10825
137441	18268
137442	18269
137443	18270
137444	18271
137445	18272
137446	18273
137447	18274
137448	18275
137449	18276
137450	18277
137451	10826
137452	18278
137453	18279
137454	18280
137455	18281
137456	18282
137457	18283
137458	18284
137459	18285
137460	18286
137461	18287
137462	10827
137463	18288
137464	18289
137465	18290
137466	18291
137467	18292
137468	18293
137469	18294
137470	18295
137471	18296
137472	18297
137473	10081
137474	10828
137475	18298
137476	18299
137477	18300
137478	18301
137479	18302
137480	18303
137481	18304
137482	18305
137483	18306
137484	18307
137485	10829
137486	18308
137487	18309
137488	18310
137489	18311
137490	18312
137491	18313
137492	18314
137493	18315
137494	18316
137495	18317
137496	10830
137497	18318
137498	18319
137499	18320
137500	18321
137501	18322
137502	18323
137503	18324
137504	18325
137505	18326
137506	18327
137507	10831
137508	18328
137509	18329
137510	18330
137511	18331
137512	18332
137513	18333
137514	18334
137515	18335
137516	18336
137517	18337
137518	10832
137519	18338
137520	18339
137521	18340
137522	18341
137523	18342
137524	18343
137525	18344
137526	18345
137527	18346
137528	18347
137529	10833
137530	18348
137531	18349
137532	18350
137533	18351
137534	18352
137535	18353
137536	18354
137537	18355
137538	18356
137539	18357
137540	10834
137541	18358
137542	18359
137543	18360
137544	18361
137545	18362
137546	18363
137547	18364
137548	18365
137549	18366
137550	18367
137551	10835
137552	18368
137553	18369
137554	18370
137555	18371
137556	18372
137557	18373
137558	18374
137559	18375
137560	18376
137561	18377
137562	10836
137563	18378
137564	18379
137565	18380
137566	18381
137567	18382
137568	18383
137569	18384
137570	18385
137571	18386
137572	18387
137573	10837
137574	18388
137575	18389
137576	18390
137577	18391
137578	18392
137579	18393
137580	18394
137581	18395
137582	18396
137583	18397
137584	10082
137585	10838
137586	18398
137587	18399
137588	18400
137589	18401
137590	18402
137591	18403
137592	18404
137593	18405
137594	18406
137595	18407
137596	10839
137597	18408
137598	18409
137599	18410
137600	18411
137601	18412
137602	18413
137603	18414
137604	18415
137605	18416
137606	18417
137607	10840
137608	18418
137609	18419
137610	18420
137611	18421
137612	18422
137613	18423
137614	18424
137615	18425
137616	18426
137617	18427
137618	10841
137619	18428
137620	18429
137621	18430
137622	18431
137623	18432
137624	18433
137625	18434
137626	18435
137627	18436
137628	18437
137629	10842
137630	18438
137631	18439
137632	18440
137633	18441
137634	18442
137635	18443
137636	18444
137637	18445
137638	18446
137639	18447
137640	10843
137641	18448
137642	18449
137643	18450
137644	18451
137645	18452
137646	18453
137647	18454
137648	18455
137649	18456
137650	18457
137651	10844
137652	18458
137653	18459
137654	18460
137655	18461
137656	18462
137657	18463
137658	18464
137659	18465
137660	18466
137661	18467
137662	10845
137663	18468
137664	18469
137665	18470
137666	18471
137667	18472
137668	18473
137669	18474
137670	18475
137671	18476
137672	18477
137673	10846
137674	18478
137675	18479
137676	18480
137677	18481
137678	18482
137679	18483
137680	18484
137681	18485
137682	18486
137683	18487
137684	10847
137685	18488
137686	18489
137687	18490
137688	18491
137689	18492
137690	18493
137691	18494
137692	18495
137693	18496
137694	18497
137695	10083
137696	10848
137697	18498
137698	18499
137699	18500
137700	18501
137701	18502
137702	18503
137703	18504
137704	18505
137705	18506
137706	18507
137707	10849
